index,eventId,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,team_name,player_name,zone,date_time,caseId,end_time
180465997,8,Cross,"[302, 402, 1801]",3347,"[{'y': 25, 'x': 91}, {'y': 56, 'x': 90}]",2565554,Pass,676,1H,137.03939,80,Barcelona,Sergi Roberto,D1,2018-05-20 00:02:17.039390,5.0,2018-05-20 00:02:17.039390
180465998,10,Shot,"[402, 201, 1210, 1802]",3348,"[{'y': 56, 'x': 90}, {'y': 0, 'x': 0}]",2565554,Shot,676,1H,138.969024,100,Barcelona,Deulofeu,D2,2018-05-20 00:02:18.969024,5.0,2018-05-20 00:02:18.969024
180466016,1,Ground attacking duel,"[703, 1801]",3359,"[{'y': 62, 'x': 62}, {'y': 64, 'x': 69}]",2565554,Duel,676,1H,200.769213,11,Barcelona,L. Messi,C2,2018-05-20 00:03:20.769213,8.0,2018-05-20 00:03:22.404458
180466018,8,Simple pass,[1801],3359,"[{'y': 74, 'x': 83}, {'y': 61, 'x': 77}]",2565554,Pass,676,1H,204.912191,85,Barcelona,L. Messi,D3,2018-05-20 00:03:24.912191,8.0,2018-05-20 00:03:24.912191
180466019,1,Ground loose ball duel,"[701, 1802]",3348,"[{'y': 61, 'x': 77}, {'y': 62, 'x': 72}]",2565554,Duel,676,1H,205.679752,13,Barcelona,Deulofeu,D2,2018-05-20 00:03:25.679752,8.0,2018-05-20 00:03:25.679752
180466020,1,Ground attacking duel,"[1401, 503, 703, 1801]",3476,"[{'y': 56, 'x': 78}, {'y': 56, 'x': 76}]",2565554,Duel,676,1H,211.828859,11,Barcelona,I. Rakitic,D2,2018-05-20 00:03:31.828859,9.0,2018-05-20 00:03:32.864260
180466022,1,Ground attacking duel,"[502, 703, 1801]",3359,"[{'y': 34, 'x': 42}, {'y': 61, 'x': 82}]",2565554,Duel,676,1H,215.853365,11,Barcelona,L. Messi,B2,2018-05-20 00:03:35.853365,10.0,2018-05-20 00:03:35.853365
180466023,10,Shot,"[401, 201, 1215, 1802]",3359,"[{'y': 61, 'x': 82}, {'y': 0, 'x': 0}]",2565554,Shot,676,1H,217.537011,100,Barcelona,L. Messi,D2,2018-05-20 00:03:37.537011,10.0,2018-05-20 00:03:37.537011
180466123,1,Ground loose ball duel,"[701, 1802]",3346,"[{'y': 66, 'x': 87}, {'y': 69, 'x': 80}]",2565554,Duel,676,1H,704.636687,13,Barcelona,Sergio Busquets,D2,2018-05-20 00:11:44.636687,23.0,2018-05-20 00:11:44.636687
180466124,1,Ground defending duel,"[501, 601, 701, 1802]",3347,"[{'y': 69, 'x': 80}, {'y': 52, 'x': 81}]",2565554,Duel,676,1H,706.284762,12,Barcelona,Sergi Roberto,D3,2018-05-20 00:11:46.284762,23.0,2018-05-20 00:11:46.284762
180466128,1,Ground defending duel,"[601, 703, 1801]",3347,"[{'y': 18, 'x': 74}, {'y': 13, 'x': 81}]",2565554,Duel,676,1H,731.882274,12,Barcelona,Sergi Roberto,C1,2018-05-20 00:12:11.882274,26.0,2018-05-20 00:12:11.882274
180466129,8,Simple pass,[1801],3291,"[{'y': 13, 'x': 81}, {'y': 29, 'x': 84}]",2565554,Pass,676,1H,733.295149,85,Barcelona,Paco Alcacer,D1,2018-05-20 00:12:13.295149,26.0,2018-05-20 00:12:13.843117
180466131,8,Simple pass,[1801],3347,"[{'y': 36, 'x': 78}, {'y': 67, 'x': 70}]",2565554,Pass,676,1H,735.432026,85,Barcelona,Sergi Roberto,D2,2018-05-20 00:12:15.432026,26.0,2018-05-20 00:12:15.432026
180466132,8,High pass,[1802],3359,"[{'y': 67, 'x': 70}, {'y': 14, 'x': 81}]",2565554,Pass,676,1H,741.111314,83,Barcelona,L. Messi,C3,2018-05-20 00:12:21.111314,26.0,2018-05-20 00:12:21.111314
180466173,8,Simple pass,"[1901, 1401, 1801]",3346,"[{'y': 26, 'x': 68}, {'y': 58, 'x': 85}]",2565554,Pass,676,1H,1002.294201,85,Barcelona,Sergio Busquets,C1,2018-05-20 00:16:42.294201,36.0,2018-05-20 00:16:42.294201
180466174,8,Simple pass,"[302, 1901, 1801]",3359,"[{'y': 58, 'x': 85}, {'y': 64, 'x': 90}]",2565554,Pass,676,1H,1003.915186,85,Barcelona,L. Messi,D2,2018-05-20 00:16:43.915186,36.0,2018-05-20 00:16:45.529767
180466180,1,Ground defending duel,"[703, 1801]",222770,"[{'y': 81, 'x': 86}, {'y': 77, 'x': 86}]",2565554,Duel,676,1H,1017.706874,12,Barcelona,Nelson Semedo,D3,2018-05-20 00:16:57.706874,38.0,2018-05-20 00:17:00.508457
180466182,1,Ground attacking duel,"[502, 703, 1801]",3359,"[{'y': 59, 'x': 79}, {'y': 58, 'x': 79}]",2565554,Duel,676,1H,1022.296389,11,Barcelona,L. Messi,D2,2018-05-20 00:17:02.296389,38.0,2018-05-20 00:17:03.328171
180466196,8,Simple pass,[1801],25397,"[{'y': 53, 'x': 56}, {'y': 61, 'x': 60}]",2565554,Pass,676,1H,1047.251319,85,Barcelona,S. Umtiti,C2,2018-05-20 00:17:27.251319,41.0,2018-05-20 00:17:30.446617
180466198,8,Simple pass,[1801],3476,"[{'y': 82, 'x': 68}, {'y': 64, 'x': 74}]",2565554,Pass,676,1H,1054.140905,85,Barcelona,I. Rakitic,C3,2018-05-20 00:17:34.140905,41.0,2018-05-20 00:17:34.140905
180466199,8,Simple pass,[1801],3348,"[{'y': 64, 'x': 74}, {'y': 35, 'x': 82}]",2565554,Pass,676,1H,1056.274761,85,Barcelona,Deulofeu,C2,2018-05-20 00:17:36.274761,41.0,2018-05-20 00:17:36.274761
180466201,1,Ground attacking duel,"[502, 703, 1801]",3359,"[{'y': 35, 'x': 82}, {'y': 10, 'x': 39}]",2565554,Duel,676,1H,1058.730831,11,Barcelona,L. Messi,D2,2018-05-20 00:17:38.730831,41.0,2018-05-20 00:17:38.730831
180466202,1,Ground attacking duel,"[701, 1802]",3359,"[{'y': 22, 'x': 42}, {'y': 29, 'x': 75}]",2565554,Duel,676,1H,1059.969881,11,Barcelona,L. Messi,B1,2018-05-20 00:17:39.969881,42.0,2018-05-20 00:17:39.969881
180466203,1,Ground defending duel,"[504, 701, 1802]",3347,"[{'y': 29, 'x': 75}, {'y': 37, 'x': 79}]",2565554,Duel,676,1H,1061.354218,12,Barcelona,Sergi Roberto,D1,2018-05-20 00:17:41.354218,42.0,2018-05-20 00:17:41.354218
180466204,2,Foul,[],3347,"[{'y': 37, 'x': 79}, {'y': 29, 'x': 75}]",2565554,Foul,676,1H,1063.402539,20,Barcelona,Sergi Roberto,D2,2018-05-20 00:17:43.402539,42.0,2018-05-20 00:17:43.402539
180466259,8,Simple pass,[1801],25397,"[{'y': 23, 'x': 52}, {'y': 30, 'x': 62}]",2565554,Pass,676,1H,1319.297872,85,Barcelona,S. Umtiti,C1,2018-05-20 00:21:59.297872,49.0,2018-05-20 00:22:02.523837
180466262,8,Simple pass,[1801],3476,"[{'y': 67, 'x': 60}, {'y': 55, 'x': 62}]",2565554,Pass,676,1H,1323.92566,85,Barcelona,I. Rakitic,C3,2018-05-20 00:22:03.925660,49.0,2018-05-20 00:22:03.925660
180466263,8,Simple pass,[1801],3359,"[{'y': 55, 'x': 62}, {'y': 15, 'x': 61}]",2565554,Pass,676,1H,1328.908813,85,Barcelona,L. Messi,C2,2018-05-20 00:22:08.908813,49.0,2018-05-20 00:22:08.908813
180466264,8,Simple pass,[1801],3346,"[{'y': 15, 'x': 61}, {'y': 5, 'x': 71}]",2565554,Pass,676,1H,1330.781361,85,Barcelona,Sergio Busquets,C1,2018-05-20 00:22:10.781361,49.0,2018-05-20 00:22:18.617575
180466270,8,Simple pass,"[1401, 1801]",3348,"[{'y': 44, 'x': 77}, {'y': 38, 'x': 80}]",2565554,Pass,676,1H,1339.474588,85,Barcelona,Deulofeu,D2,2018-05-20 00:22:19.474588,49.0,2018-05-20 00:22:20.325755
180466272,1,Ground defending duel,"[702, 1801]",3291,"[{'y': 27, 'x': 74}, {'y': 18, 'x': 78}]",2565554,Duel,676,1H,1341.540953,12,Barcelona,Paco Alcacer,C1,2018-05-20 00:22:21.540953,49.0,2018-05-20 00:22:21.540953
180466277,8,Simple pass,"[1401, 1801]",3346,"[{'y': 21, 'x': 36}, {'y': 36, 'x': 38}]",2565554,Pass,676,1H,1413.49215,85,Barcelona,Sergio Busquets,B1,2018-05-20 00:23:33.492150,52.0,2018-05-20 00:23:33.492150
180466278,8,Simple pass,[1801],3476,"[{'y': 36, 'x': 38}, {'y': 24, 'x': 49}]",2565554,Pass,676,1H,1415.47804,85,Barcelona,I. Rakitic,B2,2018-05-20 00:23:35.478040,52.0,2018-05-20 00:23:35.478040
180466280,8,Simple pass,[1801],3291,"[{'y': 24, 'x': 49}, {'y': 32, 'x': 45}]",2565554,Pass,676,1H,1418.30842,85,Barcelona,Paco Alcacer,B1,2018-05-20 00:23:38.308420,52.0,2018-05-20 00:23:39.771819
180466284,8,Simple pass,[1801],3359,"[{'y': 60, 'x': 50}, {'y': 62, 'x': 66}]",2565554,Pass,676,1H,1421.242003,85,Barcelona,L. Messi,C2,2018-05-20 00:23:41.242003,52.0,2018-05-20 00:23:42.615565
180466287,7,Acceleration,[1801],222770,"[{'y': 82, 'x': 63}, {'y': 76, 'x': 72}]",2565554,Others on the ball,676,1H,1425.386501,70,Barcelona,Nelson Semedo,C3,2018-05-20 00:23:45.386501,52.0,2018-05-20 00:23:49.720441
180466291,8,Simple pass,[1801],3476,"[{'y': 89, 'x': 78}, {'y': 79, 'x': 83}]",2565554,Pass,676,1H,1432.69514,85,Barcelona,I. Rakitic,D3,2018-05-20 00:23:52.695140,52.0,2018-05-20 00:23:54.071845
180466293,8,Simple pass,[1801],3476,"[{'y': 82, 'x': 67}, {'y': 63, 'x': 70}]",2565554,Pass,676,1H,1436.163376,85,Barcelona,I. Rakitic,C3,2018-05-20 00:23:56.163376,52.0,2018-05-20 00:23:56.163376
180466294,8,Simple pass,[1801],3359,"[{'y': 63, 'x': 70}, {'y': 68, 'x': 65}]",2565554,Pass,676,1H,1437.085654,85,Barcelona,L. Messi,C2,2018-05-20 00:23:57.085654,52.0,2018-05-20 00:23:57.085654
180466295,8,Simple pass,[1801],3346,"[{'y': 68, 'x': 65}, {'y': 79, 'x': 70}]",2565554,Pass,676,1H,1439.764658,85,Barcelona,Sergio Busquets,C3,2018-05-20 00:23:59.764658,52.0,2018-05-20 00:24:02.861270
180466297,8,Simple pass,[1801],3346,"[{'y': 64, 'x': 64}, {'y': 25, 'x': 72}]",2565554,Pass,676,1H,1445.934151,85,Barcelona,Sergio Busquets,C2,2018-05-20 00:24:05.934151,52.0,2018-05-20 00:24:05.934151
180466298,8,Simple pass,[1801],3347,"[{'y': 25, 'x': 72}, {'y': 31, 'x': 72}]",2565554,Pass,676,1H,1450.134065,85,Barcelona,Sergi Roberto,C1,2018-05-20 00:24:10.134065,52.0,2018-05-20 00:24:11.168244
180466302,8,Simple pass,[1801],3359,"[{'y': 41, 'x': 77}, {'y': 36, 'x': 80}]",2565554,Pass,676,1H,1451.777068,85,Barcelona,L. Messi,D2,2018-05-20 00:24:11.777068,52.0,2018-05-20 00:24:14.555864
180466327,8,Simple pass,[1801],3348,"[{'y': 78, 'x': 22}, {'y': 63, 'x': 35}]",2565554,Pass,676,1H,1591.471632,85,Barcelona,Deulofeu,A3,2018-05-20 00:26:31.471632,58.0,2018-05-20 00:26:31.471632
180466328,8,Simple pass,[1801],3476,"[{'y': 63, 'x': 35}, {'y': 15, 'x': 24}]",2565554,Pass,676,1H,1593.944367,85,Barcelona,I. Rakitic,B2,2018-05-20 00:26:33.944367,58.0,2018-05-20 00:26:33.944367
180466329,1,Ground attacking duel,"[703, 1801]",3347,"[{'y': 15, 'x': 24}, {'y': 23, 'x': 52}]",2565554,Duel,676,1H,1596.671779,11,Barcelona,Sergi Roberto,A1,2018-05-20 00:26:36.671779,58.0,2018-05-20 00:26:36.671779
180466330,8,Simple pass,[1801],3347,"[{'y': 23, 'x': 52}, {'y': 5, 'x': 62}]",2565554,Pass,676,1H,1598.266435,85,Barcelona,Sergi Roberto,C1,2018-05-20 00:26:38.266435,58.0,2018-05-20 00:26:43.441529
180466334,8,Simple pass,[1801],3476,"[{'y': 45, 'x': 63}, {'y': 28, 'x': 34}]",2565554,Pass,676,1H,1605.031537,85,Barcelona,I. Rakitic,C2,2018-05-20 00:26:45.031537,58.0,2018-05-20 00:26:45.031537
180466335,1,Ground attacking duel,"[502, 703, 1801]",3359,"[{'y': 28, 'x': 34}, {'y': 48, 'x': 67}]",2565554,Duel,676,1H,1607.053813,11,Barcelona,L. Messi,B1,2018-05-20 00:26:47.053813,58.0,2018-05-20 00:26:47.053813
180466336,8,High pass,[1801],3359,"[{'y': 48, 'x': 67}, {'y': 35, 'x': 79}]",2565554,Pass,676,1H,1608.343159,83,Barcelona,L. Messi,C2,2018-05-20 00:26:48.343159,58.0,2018-05-20 00:26:48.343159
180466337,7,Touch,[],3291,"[{'y': 35, 'x': 79}, {'y': 45, 'x': 76}]",2565554,Others on the ball,676,1H,1609.283259,72,Barcelona,Paco Alcacer,D2,2018-05-20 00:26:49.283259,58.0,2018-05-20 00:26:49.283259
180466347,7,Touch,[1401],3355,"[{'y': 57, 'x': 12}, {'y': 94, 'x': 10}]",2565554,Others on the ball,676,1H,1673.691089,72,Barcelona,J. Mascherano,A2,2018-05-20 00:27:53.691089,61.0,2018-05-20 00:27:53.691089
180466348,8,Simple pass,[1801],3476,"[{'y': 94, 'x': 10}, {'y': 93, 'x': 7}]",2565554,Pass,676,1H,1677.177964,85,Barcelona,I. Rakitic,A3,2018-05-20 00:27:57.177964,61.0,2018-05-20 00:28:08.359300
180466351,8,Simple pass,[1801],222770,"[{'y': 94, 'x': 29}, {'y': 96, 'x': 24}]",2565554,Pass,676,1H,1689.455908,85,Barcelona,Nelson Semedo,B3,2018-05-20 00:28:09.455908,61.0,2018-05-20 00:28:09.455908
180466352,8,Simple pass,[1801],3476,"[{'y': 96, 'x': 24}, {'y': 76, 'x': 40}]",2565554,Pass,676,1H,1690.488978,85,Barcelona,I. Rakitic,A3,2018-05-20 00:28:10.488978,61.0,2018-05-20 00:28:10.488978
180466353,7,Touch,[],3348,"[{'y': 76, 'x': 40}, {'y': 51, 'x': 37}]",2565554,Others on the ball,676,1H,1691.597175,72,Barcelona,Deulofeu,B3,2018-05-20 00:28:11.597175,61.0,2018-05-20 00:28:11.597175
180466354,8,Simple pass,[1801],3348,"[{'y': 51, 'x': 37}, {'y': 11, 'x': 41}]",2565554,Pass,676,1H,1696.829386,85,Barcelona,Deulofeu,B2,2018-05-20 00:28:16.829386,61.0,2018-05-20 00:28:16.829386
180466355,8,High pass,"[302, 901, 1801]",3269,"[{'y': 11, 'x': 41}, {'y': 33, 'x': 91}]",2565554,Pass,676,1H,1700.52284,83,Barcelona,Jordi Alba,B1,2018-05-20 00:28:20.522840,61.0,2018-05-20 00:28:20.522840
180466357,10,Shot,"[401, 2101, 201, 1802]",3347,"[{'y': 33, 'x': 91}, {'y': 0, 'x': 0}]",2565554,Shot,676,1H,1704.579496,100,Barcelona,Sergi Roberto,D2,2018-05-20 00:28:24.579496,61.0,2018-05-20 00:28:24.579496
180466426,3,Corner,"[801, 1801]",3359,"[{'y': 100, 'x': 100}, {'y': 45, 'x': 97}]",2565554,Free Kick,676,1H,2071.827551,30,Barcelona,L. Messi,D3,2018-05-20 00:34:31.827551,75.0,2018-05-20 00:34:31.827551
180466427,1,Ground loose ball duel,"[701, 1802]",3355,"[{'y': 45, 'x': 97}, {'y': 48, 'x': 96}]",2565554,Duel,676,1H,2073.602946,13,Barcelona,J. Mascherano,D2,2018-05-20 00:34:33.602946,75.0,2018-05-20 00:34:34.802946
180466429,8,Head pass,[1802],3346,"[{'y': 43, 'x': 52}, {'y': 20, 'x': 61}]",2565554,Pass,676,1H,2127.223939,82,Barcelona,Sergio Busquets,C2,2018-05-20 00:35:27.223939,76.0,2018-05-20 00:35:27.223939
180466430,1,Ground loose ball duel,"[703, 1801]",3291,"[{'y': 7, 'x': 31}, {'y': 12, 'x': 54}]",2565554,Duel,676,1H,2131.148614,13,Barcelona,Paco Alcacer,B1,2018-05-20 00:35:31.148614,76.0,2018-05-20 00:35:31.148614
180466431,8,Simple pass,[1801],3269,"[{'y': 12, 'x': 54}, {'y': 28, 'x': 56}]",2565554,Pass,676,1H,2132.44748,85,Barcelona,Jordi Alba,C1,2018-05-20 00:35:32.447480,76.0,2018-05-20 00:35:34.130857
180466434,7,Acceleration,[1801],3359,"[{'y': 57, 'x': 70}, {'y': 58, 'x': 85}]",2565554,Others on the ball,676,1H,2135.672944,70,Barcelona,L. Messi,C2,2018-05-20 00:35:35.672944,76.0,2018-05-20 00:35:35.672944
180466435,8,Simple pass,[1801],3359,"[{'y': 58, 'x': 85}, {'y': 78, 'x': 91}]",2565554,Pass,676,1H,2138.676146,85,Barcelona,L. Messi,D2,2018-05-20 00:35:38.676146,76.0,2018-05-20 00:35:38.676146
180466437,8,Cross,"[402, 801, 1802]",3348,"[{'y': 78, 'x': 91}, {'y': 0, 'x': 0}]",2565554,Pass,676,1H,2139.955358,80,Barcelona,Deulofeu,D3,2018-05-20 00:35:39.955358,76.0,2018-05-20 00:35:39.955358
180466465,1,Ground attacking duel,"[503, 703, 1801]",3348,"[{'y': 43, 'x': 48}, {'y': 71, 'x': 94}]",2565554,Duel,676,1H,2278.192516,11,Barcelona,Deulofeu,B2,2018-05-20 00:37:58.192516,82.0,2018-05-20 00:37:58.192516
180466467,8,Simple pass,"[301, 1801]",3348,"[{'y': 71, 'x': 94}, {'y': 47, 'x': 91}]",2565554,Pass,676,1H,2281.354778,85,Barcelona,Deulofeu,D3,2018-05-20 00:38:01.354778,82.0,2018-05-20 00:38:01.354778
180466469,10,Shot,"[101, 402, 201, 1203, 1801]",3347,"[{'y': 47, 'x': 91}, {'y': 0, 'x': 0}]",2565554,Shot,676,1H,2282.975649,100,Barcelona,Sergi Roberto,D2,2018-05-20 00:38:02.975649,82.0,2018-05-20 00:38:02.975649
180466496,1,Ground attacking duel,"[503, 703, 1801]",222770,"[{'y': 75, 'x': 33}, {'y': 81, 'x': 31}]",2565554,Duel,676,1H,2424.781651,11,Barcelona,Nelson Semedo,B3,2018-05-20 00:40:24.781651,87.0,2018-05-20 00:40:25.856297
180466498,8,Simple pass,[1801],222770,"[{'y': 96, 'x': 64}, {'y': 93, 'x': 85}]",2565554,Pass,676,1H,2429.458386,85,Barcelona,Nelson Semedo,C3,2018-05-20 00:40:29.458386,87.0,2018-05-20 00:40:29.458386
180466500,8,Simple pass,[1801],3348,"[{'y': 93, 'x': 85}, {'y': 37, 'x': 38}]",2565554,Pass,676,1H,2434.632501,85,Barcelona,Deulofeu,D3,2018-05-20 00:40:34.632501,87.0,2018-05-20 00:40:34.632501
180466501,1,Ground attacking duel,"[501, 703, 1801]",3359,"[{'y': 37, 'x': 38}, {'y': 76, 'x': 85}]",2565554,Duel,676,1H,2437.807078,11,Barcelona,L. Messi,B2,2018-05-20 00:40:37.807078,87.0,2018-05-20 00:40:37.807078
180466502,8,Simple pass,[1801],3359,"[{'y': 76, 'x': 85}, {'y': 56, 'x': 83}]",2565554,Pass,676,1H,2439.583527,85,Barcelona,L. Messi,D3,2018-05-20 00:40:39.583527,87.0,2018-05-20 00:40:39.583527
180466503,1,Ground attacking duel,"[501, 703, 1801]",222770,"[{'y': 56, 'x': 83}, {'y': 66, 'x': 80}]",2565554,Duel,676,1H,2442.015288,11,Barcelona,Nelson Semedo,D2,2018-05-20 00:40:42.015288,87.0,2018-05-20 00:40:44.133996
180466505,8,Simple pass,[1801],3476,"[{'y': 66, 'x': 69}, {'y': 50, 'x': 68}]",2565554,Pass,676,1H,2445.765482,85,Barcelona,I. Rakitic,C2,2018-05-20 00:40:45.765482,87.0,2018-05-20 00:40:48.638187
180466507,1,Ground loose ball duel,"[701, 1802]",3359,"[{'y': 31, 'x': 38}, {'y': 56, 'x': 74}]",2565554,Duel,676,1H,2449.071545,13,Barcelona,L. Messi,B1,2018-05-20 00:40:49.071545,87.0,2018-05-20 00:40:49.071545
180466516,3,Free Kick,[1801],0,"[{'y': 40, 'x': 66}, {'y': 38, 'x': 74}]",2565554,Free Kick,676,1H,2481.915655,31,Barcelona,unknown,C2,2018-05-20 00:41:21.915655,90.0,2018-05-20 00:41:23.956103
180466519,1,Ground attacking duel,"[501, 703, 1801]",3347,"[{'y': 43, 'x': 77}, {'y': 50, 'x': 83}]",2565554,Duel,676,1H,2485.13522,11,Barcelona,Sergi Roberto,D2,2018-05-20 00:41:25.135220,90.0,2018-05-20 00:41:26.896263
180466522,1,Ground loose ball duel,"[701, 1802]",3347,"[{'y': 47, 'x': 75}, {'y': 41, 'x': 71}]",2565554,Duel,676,1H,2490.690276,13,Barcelona,Sergi Roberto,D2,2018-05-20 00:41:30.690276,91.0,2018-05-20 00:41:30.690276
180466523,2,Foul,[],3347,"[{'y': 41, 'x': 71}, {'y': 47, 'x': 75}]",2565554,Foul,676,1H,2491.490276,20,Barcelona,Sergi Roberto,C2,2018-05-20 00:41:31.490276,91.0,2018-05-20 00:41:31.490276
180466550,8,Simple pass,"[1401, 1801]",3347,"[{'y': 10, 'x': 84}, {'y': 31, 'x': 85}]",2565554,Pass,676,1H,2659.169525,85,Barcelona,Sergi Roberto,D1,2018-05-20 00:44:19.169525,96.0,2018-05-20 00:44:21.485398
180466552,8,Smart pass,"[901, 1802]",3291,"[{'y': 38, 'x': 87}, {'y': 38, 'x': 89}]",2565554,Pass,676,1H,2662.332894,86,Barcelona,Paco Alcacer,D2,2018-05-20 00:44:22.332894,96.0,2018-05-20 00:44:22.332894
180466667,1,Ground attacking duel,"[502, 703, 1801]",3359,"[{'y': 50, 'x': 47}, {'y': 28, 'x': 56}]",2565554,Duel,676,2H,3355.611243,11,Barcelona,L. Messi,B2,2018-05-20 00:55:55.611243,120.0,2018-05-20 00:55:55.611243
180466668,8,Simple pass,[1801],3359,"[{'y': 28, 'x': 56}, {'y': 8, 'x': 65}]",2565554,Pass,676,2H,3358.858355,85,Barcelona,L. Messi,C1,2018-05-20 00:55:58.858355,120.0,2018-05-20 00:56:03.752143
180466671,8,Simple pass,[1801],3476,"[{'y': 67, 'x': 56}, {'y': 88, 'x': 69}]",2565554,Pass,676,2H,3366.543656,85,Barcelona,I. Rakitic,C3,2018-05-20 00:56:06.543656,120.0,2018-05-20 00:56:13.928384
180466675,8,Simple pass,[1801],3355,"[{'y': 50, 'x': 49}, {'y': 23, 'x': 48}]",2565554,Pass,676,2H,3376.244554,85,Barcelona,J. Mascherano,B2,2018-05-20 00:56:16.244554,120.0,2018-05-20 00:56:16.244554
180466676,8,High pass,[1801],25397,"[{'y': 23, 'x': 48}, {'y': 6, 'x': 78}]",2565554,Pass,676,2H,3378.107593,83,Barcelona,S. Umtiti,B1,2018-05-20 00:56:18.107593,120.0,2018-05-20 00:56:18.107593
180466678,8,Simple pass,[1801],3269,"[{'y': 6, 'x': 78}, {'y': 32, 'x': 79}]",2565554,Pass,676,2H,3382.171088,85,Barcelona,Jordi Alba,D1,2018-05-20 00:56:22.171088,120.0,2018-05-20 00:56:24.142155
180466681,1,Ground attacking duel,"[502, 703, 1801]",3359,"[{'y': 36, 'x': 79}, {'y': 25, 'x': 85}]",2565554,Duel,676,2H,3386.51469,11,Barcelona,L. Messi,D2,2018-05-20 00:56:26.514690,120.0,2018-05-20 00:56:26.514690
180466720,1,Ground defending duel,"[503, 703, 1801]",3476,"[{'y': 86, 'x': 68}, {'y': 80, 'x': 66}]",2565554,Duel,676,2H,3580.971402,12,Barcelona,I. Rakitic,C3,2018-05-20 00:59:40.971402,127.0,2018-05-20 00:59:42.471870
180466722,7,Touch,[],3359,"[{'y': 60, 'x': 70}, {'y': 42, 'x': 81}]",2565554,Others on the ball,676,2H,3584.46045,72,Barcelona,L. Messi,C2,2018-05-20 00:59:44.460450,127.0,2018-05-20 00:59:44.460450
180466723,10,Shot,"[401, 201, 1219, 1802]",3359,"[{'y': 42, 'x': 81}, {'y': 0, 'x': 0}]",2565554,Shot,676,2H,3586.671046,100,Barcelona,L. Messi,D2,2018-05-20 00:59:46.671046,127.0,2018-05-20 00:59:46.671046
180466725,3,Corner,"[801, 1801]",3359,"[{'y': 0, 'x': 100}, {'y': 41, 'x': 91}]",2565554,Free Kick,676,2H,3620.297419,30,Barcelona,L. Messi,D1,2018-05-20 01:00:20.297419,128.0,2018-05-20 01:00:20.297419
180466726,1,Air duel,"[701, 1802]",3291,"[{'y': 41, 'x': 91}, {'y': 6, 'x': 32}]",2565554,Duel,676,2H,3621.396889,10,Barcelona,Paco Alcacer,D2,2018-05-20 01:00:21.396889,128.0,2018-05-20 01:00:21.396889
180466727,1,Ground attacking duel,"[503, 703, 1801]",3269,"[{'y': 6, 'x': 32}, {'y': 4, 'x': 69}]",2565554,Duel,676,2H,3625.223139,11,Barcelona,Jordi Alba,B1,2018-05-20 01:00:25.223139,128.0,2018-05-20 01:00:25.223139
180466728,8,Simple pass,[1801],3269,"[{'y': 4, 'x': 69}, {'y': 18, 'x': 75}]",2565554,Pass,676,2H,3626.957541,85,Barcelona,Jordi Alba,C1,2018-05-20 01:00:26.957541,128.0,2018-05-20 01:00:26.957541
180466729,8,Simple pass,[1801],3348,"[{'y': 18, 'x': 75}, {'y': 24, 'x': 68}]",2565554,Pass,676,2H,3630.137474,85,Barcelona,Deulofeu,D1,2018-05-20 01:00:30.137474,128.0,2018-05-20 01:00:30.137474
180466731,8,High pass,[1802],3476,"[{'y': 24, 'x': 68}, {'y': 22, 'x': 69}]",2565554,Pass,676,2H,3631.227471,83,Barcelona,I. Rakitic,C1,2018-05-20 01:00:31.227471,128.0,2018-05-20 01:00:31.227471
180466823,1,Ground attacking duel,"[702, 1801]",3291,"[{'y': 58, 'x': 91}, {'y': 65, 'x': 87}]",2565554,Duel,676,2H,3980.713568,11,Barcelona,Paco Alcacer,D2,2018-05-20 01:06:20.713568,142.0,2018-05-20 01:06:21.440685
180466825,1,Ground attacking duel,"[502, 701, 1802]",3359,"[{'y': 67, 'x': 85}, {'y': 77, 'x': 88}]",2565554,Duel,676,2H,3982.22678,11,Barcelona,L. Messi,D3,2018-05-20 01:06:22.226780,142.0,2018-05-20 01:06:22.226780
180466826,8,Simple pass,[1801],3476,"[{'y': 62, 'x': 82}, {'y': 63, 'x': 76}]",2565554,Pass,676,2H,3984.685223,85,Barcelona,I. Rakitic,D2,2018-05-20 01:06:24.685223,143.0,2018-05-20 01:06:25.473664
180466828,1,Ground attacking duel,"[501, 703, 1801]",222770,"[{'y': 77, 'x': 84}, {'y': 76, 'x': 95}]",2565554,Duel,676,2H,3989.281787,11,Barcelona,Nelson Semedo,D3,2018-05-20 01:06:29.281787,143.0,2018-05-20 01:06:31.740141
180466967,8,Simple pass,[1801],3269,"[{'y': 14, 'x': 70}, {'y': 35, 'x': 52}]",2565554,Pass,676,2H,4787.72648,85,Barcelona,Jordi Alba,C1,2018-05-20 01:19:47.726480,164.0,2018-05-20 01:19:47.726480
180466968,8,Simple pass,[1801],25397,"[{'y': 35, 'x': 52}, {'y': 35, 'x': 59}]",2565554,Pass,676,2H,4790.684338,85,Barcelona,S. Umtiti,C2,2018-05-20 01:19:50.684338,164.0,2018-05-20 01:19:55.175392
180466972,8,Simple pass,[1801],4256,"[{'y': 76, 'x': 60}, {'y': 93, 'x': 60}]",2565554,Pass,676,2H,4800.313881,85,Barcelona,Aleix Vidal,C3,2018-05-20 01:20:00.313881,164.0,2018-05-20 01:20:04.576037
